"symbol","sector","date_stamp","close","adjusted_close","volume","sp500"
AAPL,"2",2020-05-14,309.54,309.54,39732269.0,2852.5
AAPL,"2",2020-05-15,307.71,307.71,41587094.0,2863.699951171875
AAPL,"2",2020-05-18,314.96,314.96,33843125.0,2953.909912109375
AAPL,"2",2020-05-19,313.14,313.14,25432385.0,2922.93994140625
AAPL,"2",2020-05-20,319.23,319.23,27876215.0,2971.610107421875
AAPL,"2",2020-05-21,316.85,316.85,25672211.0,2948.510009765625
AAPL,"2",2020-05-22,318.89,318.89,20450754.0,2955.449951171875
AAPL,"2",2020-05-26,316.73,316.73,31380454.0,2991.77001953125
AAPL,"2",2020-05-27,318.11,318.11,28236274.0,3036.1298828125
AAPL,"2",2020-05-28,318.25,318.25,33449103.0,3029.72998046875
AAPL,"2",2020-05-29,317.94,317.94,38399532.0,3044.31005859375
AAPL,"2",2020-06-01,321.85,321.85,20254653.0,3055.72998046875
AAPL,"2",2020-06-02,323.34,323.34,21910704.0,3080.820068359375
AAPL,"2",2020-06-03,325.12,325.12,26122804.0,3122.8701171875
AAPL,"2",2020-06-04,322.32,322.32,21890091.0,3112.35009765625
AAPL,"2",2020-06-05,331.5,331.5,34312550.0,3193.929931640625
AAPL,"2",2020-06-08,333.46,333.46,23913634.0,3232.389892578125
AAPL,"2",2020-06-09,343.99,343.99,36928091.0,3207.179931640625
AAPL,"2",2020-06-10,352.84,352.84,41662938.0,3190.139892578125
AAPL,"2",2020-06-11,335.9,335.9,50415613.0,3002.10009765625
AAPL,"2",2020-06-12,338.8,338.8,50036513.0,3041.31005859375
AAPL,"2",2020-06-15,342.99,342.99,34702230.0,3066.590087890625
AAPL,"2",2020-06-16,352.08,352.08,41357182.0,3124.739990234375
AAPL,"2",2020-06-17,351.59,351.59,28601626.0,3113.489990234375
AAPL,"2",2020-06-18,351.73,351.73,23605308.0,3115.340087890625
AAPL,"2",2020-06-19,349.72,349.72,66118952,3097.739990234375
AAPL,"2",2020-06-22,358.87,358.87,33861316,3117.860107421875
AAPL,"2",2020-06-23,366.53,366.53,53038869,3131.2900390625
AAPL,"2",2020-06-24,360.06,360.06,48155849,3050.330078125
AAPL,"2",2020-06-25,364.84,364.84,34380628,3083.760009765625
AAPL,"2",2020-06-26,353.63,353.63,51314211,3009.050048828125
AAPL,"2",2020-06-29,361.78,361.78,32661519,3053.239990234375
AAPL,"2",2020-06-30,364.8,364.8,35055821,3100.2900390625
AAPL,"2",2020-07-01,364.11,364.11,27690454,3115.860107421875
AAPL,"2",2020-07-02,364.11,364.11,28814516,3130.010009765625
AAPL,"2",2020-07-06,373.85,373.85,29745936,3179.719970703125
AAPL,"2",2020-07-07,372.69,372.69,28206999,3145.320068359375
AAPL,"2",2020-07-08,381.37,381.37,29274479,3169.93994140625
AAPL,"2",2020-07-09,383.01,383.01,31420357,3152.050048828125
AAPL,"2",2020-07-10,383.68,383.68,22564330,3185.0400390625
AAPL,"2",2020-07-13,381.91,381.91,47913079,3155.219970703125
AAPL,"2",2020-07-14,388.23,388.23,42748119,3197.52001953125
AAPL,"2",2020-07-15,390.9,390.9,38306874,3226.56005859375
AAPL,"2",2020-07-16,386.09,386.09,27645927,3215.570068359375
AAPL,"2",2020-07-17,385.31,385.31,23046755,3224.72998046875
AAPL,"2",2020-07-20,393.43,393.43,22397208,3251.840087890625
AAPL,"2",2020-07-21,388.0,388.0,25627347,3257.300048828125
AAPL,"2",2020-07-22,389.09,389.09,22250413,3276.02001953125
AAPL,"2",2020-07-23,371.38,371.38,49251108,3235.659912109375
AAPL,"2",2020-07-24,370.46,370.46,46359716,3215.6298828125
AAPL,"2",2020-07-27,379.24,379.24,30303548,3239.409912109375
AAPL,"2",2020-07-28,373.01,373.01,25906375,3218.43994140625
AAPL,"2",2020-07-29,380.16,380.16,22582314,3258.43994140625
AAPL,"2",2020-07-30,384.76,384.76,39532505,3246.219970703125
AAPL,"2",2020-07-31,425.04,425.04,93573867,3271.1201171875
AAPL,"2",2020-08-03,435.75,435.75,77037847,3294.610107421875
AAPL,"2",2020-08-04,438.66,438.66,42939179,3306.510009765625
AAWW,"1",2020-01-02,27.73,27.73,226199.0,3257.85009765625
AAWW,"1",2020-01-03,27.45,27.45,305142.0,3234.85009765625
AAWW,"1",2020-01-06,27.43,27.43,258568.0,3246.280029296875
AAWW,"1",2020-01-07,26.37,26.37,232318.0,3237.179931640625
AAWW,"1",2020-01-08,27.16,27.16,228972.0,3253.050048828125
AAWW,"1",2020-01-09,26.88,26.88,176469.0,3274.699951171875
AAWW,"1",2020-01-10,26.5,26.5,246954.0,3265.35009765625
AAWW,"1",2020-01-13,27.09,27.09,202849.0,3288.1298828125
AAWW,"1",2020-01-14,27.885,27.885,308430.0,3283.14990234375
AAWW,"1",2020-01-15,27.52,27.52,234682.0,3289.2900390625
AAWW,"1",2020-01-16,27.88,27.88,419797.0,3316.81005859375
AAWW,"1",2020-01-17,27.85,27.85,220686.0,3329.6201171875
AAWW,"1",2020-01-21,27.18,27.18,246272.0,3320.7900390625
AAWW,"1",2020-01-22,26.305,26.305,380860.0,3321.75
AAWW,"1",2020-01-23,25.62,25.62,406698.0,3325.5400390625
AAWW,"1",2020-01-24,24.74,24.74,382704.0,3295.469970703125
AAWW,"1",2020-01-27,23.82,23.82,474884.0,3243.6298828125
AAWW,"1",2020-01-28,23.69,23.69,221608.0,3276.239990234375
AAWW,"1",2020-01-29,23.37,23.37,414057.0,3273.39990234375
AAWW,"1",2020-01-30,22.98,22.98,572268.0,3283.659912109375
AAWW,"1",2020-01-31,22.35,22.35,476477.0,3225.52001953125
AAWW,"1",2020-02-03,21.92,21.92,344196.0,3248.919921875
AAWW,"1",2020-02-04,22.71,22.71,435924.0,3297.590087890625
AAWW,"1",2020-02-05,24.81,24.81,877066.0,3334.68994140625
AAWW,"1",2020-02-06,24.65,24.65,461165.0,3345.780029296875
AAWW,"1",2020-02-07,27.24,27.24,1132104.0,3327.7099609375
AAWW,"1",2020-02-10,26.93,26.93,494733.0,3352.090087890625
AAWW,"1",2020-02-11,27.08,27.08,344446.0,3357.75
AAWW,"1",2020-02-12,27.47,27.47,330298.0,3379.449951171875
AAWW,"1",2020-02-13,26.43,26.43,361259.0,3373.93994140625
AAWW,"1",2020-02-14,27.31,27.31,441144.0,3380.159912109375
AAWW,"1",2020-02-18,27.59,27.59,426783.0,3370.2900390625
AAWW,"1",2020-02-19,29.68,29.68,945061.0,3386.14990234375
AAWW,"1",2020-02-20,33.22,33.22,1195055.0,3373.22998046875
AAWW,"1",2020-02-21,31.76,31.76,675746.0,3337.75
AAWW,"1",2020-02-24,28.68,28.68,931556.0,3225.889892578125
AAWW,"1",2020-02-25,26.26,26.26,773169.0,3128.2099609375
AAWW,"1",2020-02-26,24.41,24.41,871045.0,3116.389892578125
AAWW,"1",2020-02-27,25.48,25.48,1341390.0,2978.760009765625
AAWW,"1",2020-02-28,26.72,26.72,1269660.0,2954.219970703125
AAWW,"1",2020-03-02,26.58,26.58,781599.0,3090.22998046875
AAWW,"1",2020-03-03,25.86,25.86,692266.0,3003.3701171875
AAWW,"1",2020-03-04,26.3,26.3,823192.0,3130.1201171875
AAWW,"1",2020-03-05,23.89,23.89,651275.0,3023.93994140625
AAWW,"1",2020-03-06,22.86,22.86,1030548.0,2972.3701171875
AAWW,"1",2020-03-09,20.83,20.83,1148463.0,2746.56005859375
AAWW,"1",2020-03-10,21.25,21.25,829850.0,2882.22998046875
AAWW,"1",2020-03-11,17.98,17.98,1937745.0,2741.3798828125
AAWW,"1",2020-03-12,16.415,16.415,1523043.0,2480.639892578125
AAWW,"1",2020-03-13,17.9,17.9,1518773.0,2711.02001953125
AAWW,"1",2020-03-16,18.71,18.71,1220469.0,2386.1298828125
AAWW,"1",2020-03-17,23.69,23.69,2583017.0,2529.18994140625
AAWW,"1",2020-03-18,19.61,19.61,1391742.0,2398.10009765625
AAWW,"1",2020-03-19,21.89,21.89,1168440.0,2409.389892578125
AAWW,"1",2020-03-20,22.93,22.93,1228824.0,2304.919921875
AAWW,"1",2020-03-23,24.4,24.4,1023305.0,2237.39990234375
AAWW,"1",2020-03-24,23.68,23.68,1119750.0,2447.330078125
AAWW,"1",2020-03-25,22.75,22.75,682382.0,2475.56005859375
AAWW,"1",2020-03-26,24.21,24.21,634037.0,2630.070068359375
AAWW,"1",2020-03-27,22.17,22.17,769739.0,2541.469970703125
AAWW,"1",2020-03-30,22.19,22.19,534036.0,2626.64990234375
AAWW,"1",2020-03-31,25.67,25.67,793724.0,2584.590087890625
AAWW,"1",2020-04-01,23.95,23.95,579490.0,2470.5
AAWW,"1",2020-04-02,23.5,23.5,475485.0,2526.89990234375
AAWW,"1",2020-04-03,20.17,20.17,792265.0,2488.64990234375
AAWW,"1",2020-04-06,21.97,21.97,618163.0,2663.679931640625
AAWW,"1",2020-04-07,23.14,23.14,849995.0,2659.409912109375
AAWW,"1",2020-04-08,24.47,24.47,798984.0,2749.97998046875
AAWW,"1",2020-04-09,25.34,25.34,792100.0,2789.820068359375
AAWW,"1",2020-04-13,24.16,24.16,366095.0,2761.6298828125
AAWW,"1",2020-04-14,25.68,25.68,475512.0,2846.06005859375
AAWW,"1",2020-04-15,23.89,23.89,535816.0,2783.360107421875
AAWW,"1",2020-04-16,23.96,23.96,437867.0,2799.550048828125
AAWW,"1",2020-04-17,24.72,24.72,549071.0,2874.56005859375
AAWW,"1",2020-04-20,24.63,24.63,546205.0,2823.159912109375
AAWW,"1",2020-04-21,26.93,26.93,800571.0,2736.56005859375
AAWW,"1",2020-04-22,27.75,27.75,743780.0,2799.31005859375
AAWW,"1",2020-04-23,27.92,27.92,612064.0,2797.800048828125
AAWW,"1",2020-04-24,29.72,29.72,493879.0,2836.739990234375
AAWW,"1",2020-04-27,31.44,31.44,1258664.0,2878.47998046875
AAWW,"1",2020-04-28,31.92,31.92,692722.0,2863.389892578125
AAWW,"1",2020-04-29,35.1,35.1,1271958.0,2939.510009765625
AAWW,"1",2020-04-30,32.85,32.85,1124290.0,2912.429931640625
AAWW,"1",2020-05-01,31.95,31.95,552389.0,2830.7099609375
AAWW,"1",2020-05-04,32.89,32.89,848826.0,2842.739990234375
AAWW,"1",2020-05-05,33.39,33.39,879870.0,2868.43994140625
AAWW,"1",2020-05-06,35.5,35.5,1212680.0,2848.419921875
AAWW,"1",2020-05-07,38.54,38.54,1570446.0,2881.18994140625
AAWW,"1",2020-05-08,38.68,38.68,801870.0,2929.800048828125
AAWW,"1",2020-05-11,37.85,37.85,613420.0,2930.18994140625
AAWW,"1",2020-05-12,37.06,37.06,601370.0,2870.1201171875
AAWW,"1",2020-05-13,36.34,36.34,615752.0,2820.0
AAWW,"1",2020-05-14,37.31,37.31,462565.0,2852.5
AAWW,"1",2020-05-15,35.47,35.47,511217.0,2863.699951171875
AAWW,"1",2020-05-18,38.45,38.45,729970.0,2953.909912109375
AAWW,"1",2020-05-19,38.75,38.75,644401.0,2922.93994140625
AAWW,"1",2020-05-20,39.86,39.86,386125.0,2971.610107421875
AAWW,"1",2020-05-21,39.59,39.59,398346.0,2948.510009765625
AAWW,"1",2020-05-22,39.28,39.28,355140.0,2955.449951171875
AAWW,"1",2020-05-26,39.05,39.05,527455.0,2991.77001953125
AAWW,"1",2020-05-27,39.19,39.19,518508.0,3036.1298828125
AAWW,"1",2020-05-28,38.9,38.9,468724.0,3029.72998046875
AAWW,"1",2020-05-29,39.06,39.06,401935.0,3044.31005859375
AAWW,"1",2020-06-01,40.76,40.76,566128.0,3055.72998046875
AAWW,"1",2020-06-02,45.44,45.44,1063553.0,3080.820068359375
AAWW,"1",2020-06-03,45.75,45.75,560817.0,3122.8701171875
AAWW,"1",2020-06-04,45.68,45.68,706283.0,3112.35009765625
AAWW,"1",2020-06-05,44.0,44.0,867522.0,3193.929931640625
AAWW,"1",2020-06-08,40.56,40.56,1233974.0,3232.389892578125
AAWW,"1",2020-06-09,41.31,41.31,1016082.0,3207.179931640625
AAWW,"1",2020-06-10,40.95,40.95,472627.0,3190.139892578125
AAWW,"1",2020-06-11,39.13,39.13,587865.0,3002.10009765625
AAWW,"1",2020-06-12,39.43,39.43,515371.0,3041.31005859375
AAWW,"1",2020-06-15,40.86,40.86,437148.0,3066.590087890625
AAWW,"1",2020-06-16,41.17,41.17,330967.0,3124.739990234375
AAWW,"1",2020-06-17,39.87,39.87,285524.0,3113.489990234375
AAWW,"1",2020-06-18,40.28,40.28,265987.0,3115.340087890625
AAWW,"1",2020-06-19,40.83,40.83,926269,3097.739990234375
AAWW,"1",2020-06-22,40.47,40.47,346214,3117.860107421875
AAWW,"1",2020-06-23,41.42,41.42,384747,3131.2900390625
AAWW,"1",2020-06-24,40.6,40.6,543469,3050.330078125
AAWW,"1",2020-06-25,39.95,39.95,487893,3083.760009765625
AAWW,"1",2020-06-26,39.08,39.08,571538,3009.050048828125
AAWW,"1",2020-06-29,40.5,40.5,334900,3053.239990234375
AAWW,"1",2020-06-30,43.03,43.03,550300,3100.2900390625
AAWW,"1",2020-07-01,43.88,43.88,524600,3115.860107421875
AAWW,"1",2020-07-02,44.44,44.44,323100,3130.010009765625
AAWW,"1",2020-07-06,45.37,45.37,307800,3179.719970703125
AAWW,"1",2020-07-07,45.92,45.92,459500,3145.320068359375
AAWW,"1",2020-07-08,45.98,45.98,360400,3169.93994140625
AAWW,"1",2020-07-09,46.2,46.2,346900,3152.050048828125
AAWW,"1",2020-07-10,47.26,47.26,320800,3185.0400390625
AAWW,"1",2020-07-13,47.49,47.49,353800,3155.219970703125
AAWW,"1",2020-07-14,47.65,47.65,262200,3197.52001953125
AAWW,"1",2020-07-15,48.72,48.72,322400,3226.56005859375
AAWW,"1",2020-07-16,49.24,49.24,273300,3215.570068359375
AAWW,"1",2020-07-17,49.9,49.9,375400,3224.72998046875
AAWW,"1",2020-07-20,50.06,50.06,291550,3251.840087890625
AAWW,"1",2020-07-21,50.42,50.42,254192,3257.300048828125
AAWW,"1",2020-07-22,49.17,49.17,249187,3276.02001953125
AAWW,"1",2020-07-23,48.74,48.74,396361,3235.659912109375
AAWW,"1",2020-07-24,47.86,47.86,257227,3215.6298828125
AAWW,"1",2020-07-27,49.71,49.71,228879,3239.409912109375
AAWW,"1",2020-07-28,48.78,48.78,262124,3218.43994140625
AAWW,"1",2020-07-29,51.15,51.15,504856,3258.43994140625
AAWW,"1",2020-07-30,51.43,51.43,455102,3246.219970703125
AAWW,"1",2020-07-31,52.08,52.08,464183,3271.1201171875
AAWW,"1",2020-08-03,53.31,53.31,625582,3294.610107421875
AAWW,"1",2020-08-04,55.72,55.72,641213,3306.510009765625
ABM,"1",2020-01-02,38.42,37.9229,358600,3257.85009765625
ABM,"1",2020-01-03,38.32,37.8242,299500,3234.85009765625
ABM,"1",2020-01-06,38.31,37.8143,339700,3246.280029296875
ABM,"1",2020-01-07,37.99,37.4985,198400,3237.179931640625
ABM,"1",2020-01-08,38.4,37.9032,326700,3253.050048828125
ABM,"1",2020-01-09,38.72,38.219,225100,3274.699951171875
ABM,"1",2020-01-10,38.66,38.1598,205300,3265.35009765625
ABM,"1",2020-01-13,39.22,38.7126,261500,3288.1298828125
ABM,"1",2020-01-14,39.3,38.7915,287600,3283.14990234375
ABM,"1",2020-01-15,39.28,38.7718,252000,3289.2900390625
ABM,"1",2020-01-16,40.41,39.8872,341900,3316.81005859375
ABM,"1",2020-01-17,39.79,39.2752,334900,3329.6201171875
ABM,"1",2020-01-21,39.45,38.9396,329700,3320.7900390625
ABM,"1",2020-01-22,39.76,39.2456,246300,3321.75
ABM,"1",2020-01-23,39.3,38.7915,317300,3325.5400390625
ABM,"1",2020-01-24,39.04,38.5349,218700,3295.469970703125
ABM,"1",2020-01-27,39.05,38.5448,490800,3243.6298828125
ABM,"1",2020-01-28,39.12,38.6139,192100,3276.239990234375
ABM,"1",2020-01-29,39.02,38.5152,265700,3273.39990234375
ABM,"1",2020-01-30,38.88,38.377,170500,3283.659912109375
ABM,"1",2020-01-31,38.14,37.6465,1083200,3225.52001953125
ABM,"1",2020-02-03,38.73,38.2289,419400,3248.919921875
ABM,"1",2020-02-04,39.85,39.3344,258600,3297.590087890625
ABM,"1",2020-02-05,40.55,40.0254,222600,3334.68994140625
ABM,"1",2020-02-06,39.52,39.0087,216900,3345.780029296875
ABM,"1",2020-02-07,38.42,37.9229,162500,3327.7099609375
ABM,"1",2020-02-10,38.54,38.0414,241600,3352.090087890625
ABM,"1",2020-02-11,38.98,38.4757,158500,3357.75
ABM,"1",2020-02-12,39.19,38.683,222100,3379.449951171875
ABM,"1",2020-02-13,39.12,38.6139,171700,3373.93994140625
ABM,"1",2020-02-14,38.87,38.3671,199200,3380.159912109375
ABM,"1",2020-02-18,38.7,38.1993,186200,3370.2900390625
ABM,"1",2020-02-19,38.82,38.3177,209400,3386.14990234375
ABM,"1",2020-02-20,38.99,38.4855,267500,3373.22998046875
ABM,"1",2020-02-21,38.42,37.9229,828800,3337.75
ABM,"1",2020-02-24,37.27,36.7878,257000,3225.889892578125
ABM,"1",2020-02-25,35.73,35.2677,235100,3128.2099609375
ABM,"1",2020-02-26,35.84,35.3763,330500,3116.389892578125
ABM,"1",2020-02-27,35.31,34.8532,537000,2978.760009765625
ABM,"1",2020-02-28,32.92,32.4941,585600,2954.219970703125
ABM,"1",2020-03-02,34.72,34.2708,691000,3090.22998046875
ABM,"1",2020-03-03,33.94,33.5009,481600,3003.3701171875
ABM,"1",2020-03-04,35.12,34.6656,500900,3130.1201171875
ABM,"1",2020-03-05,35.06,34.6064,737500,3023.93994140625
ABM,"1",2020-03-06,33.9,33.4614,520500,2972.3701171875
ABM,"1",2020-03-09,31.54,31.1319,363800,2746.56005859375
ABM,"1",2020-03-10,31.92,31.507,365600,2882.22998046875
ABM,"1",2020-03-11,29.41,29.0295,344400,2741.3798828125
ABM,"1",2020-03-12,24.17,23.8573,608400,2480.639892578125
ABM,"1",2020-03-13,27.28,26.927,613400,2711.02001953125
ABM,"1",2020-03-16,26.42,26.0782,648400,2386.1298828125
ABM,"1",2020-03-17,28.22,27.8549,785400,2529.18994140625
ABM,"1",2020-03-18,24.72,24.4002,789700,2398.10009765625
ABM,"1",2020-03-19,24.06,23.7487,630200,2409.389892578125
ABM,"1",2020-03-20,21.05,20.7777,979900,2304.919921875
ABM,"1",2020-03-23,20.45,20.1854,581800,2237.39990234375
ABM,"1",2020-03-24,21.02,20.748,1118400,2447.330078125
ABM,"1",2020-03-25,21.01,20.7382,1208900,2475.56005859375
ABM,"1",2020-03-26,22.05,21.7647,1031800,2630.070068359375
ABM,"1",2020-03-27,21.99,21.7055,1455700,2541.469970703125
ABM,"1",2020-03-30,24.17,23.8573,602300,2626.64990234375
ABM,"1",2020-03-31,24.36,24.0448,853900,2584.590087890625
ABM,"1",2020-04-01,23.36,23.2404,530100,2470.5
ABM,"1",2020-04-02,24.24,24.1159,468500,2526.89990234375
ABM,"1",2020-04-03,22.78,22.6633,384300,2488.64990234375
ABM,"1",2020-04-06,25.97,25.837,622900,2663.679931640625
ABM,"1",2020-04-07,26.32,26.1852,930700,2659.409912109375
ABM,"1",2020-04-08,27.85,27.7074,511900,2749.97998046875
ABM,"1",2020-04-09,28.93,28.7818,555900,2789.820068359375
ABM,"1",2020-04-13,28.69,28.5431,446400,2761.6298828125
ABM,"1",2020-04-14,30.98,30.8213,808500,2846.06005859375
ABM,"1",2020-04-15,30.55,30.3936,933800,2783.360107421875
ABM,"1",2020-04-16,31.54,31.3785,722400,2799.550048828125
ABM,"1",2020-04-17,32.88,32.7116,767100,2874.56005859375
ABM,"1",2020-04-20,30.69,30.5328,543300,2823.159912109375
ABM,"1",2020-04-21,30.13,29.9757,360600,2736.56005859375
ABM,"1",2020-04-22,30.78,30.6224,336900,2799.31005859375
ABM,"1",2020-04-23,31.15,30.9905,409000,2797.800048828125
ABM,"1",2020-04-24,31.6,31.4382,479700,2836.739990234375
ABM,"1",2020-04-27,33.04,32.8708,337500,2878.47998046875
ABM,"1",2020-04-28,34.09,33.9154,421600,2863.389892578125
ABM,"1",2020-04-29,35.95,35.7659,482200,2939.510009765625
ABM,"1",2020-04-30,34.49,34.3134,1435500,2912.429931640625
ABM,"1",2020-05-01,33.24,33.0698,418600,2830.7099609375
ABM,"1",2020-05-04,32.36,32.1943,551200,2842.739990234375
ABM,"1",2020-05-05,32.21,32.045,329600,2868.43994140625
ABM,"1",2020-05-06,31.06,30.9009,294800,2848.419921875
ABM,"1",2020-05-07,31.58,31.4183,363900,2881.18994140625
ABM,"1",2020-05-08,33.5,33.3284,381000,2929.800048828125
ABM,"1",2020-05-11,33.7,33.5274,446200,2930.18994140625
ABM,"1",2020-05-12,32.07,31.9058,325200,2870.1201171875
ABM,"1",2020-05-13,29.66,29.5081,460200,2820.0
ABM,"1",2020-05-14,30.42,30.2642,469500,2852.5
ABM,"1",2020-05-15,31.57,31.4083,609500,2863.699951171875
ABM,"1",2020-05-18,32.58,32.4132,415800,2953.909912109375
ABM,"1",2020-05-19,31.87,31.7068,264000,2922.93994140625
ABM,"1",2020-05-20,32.68,32.5126,258900,2971.610107421875
ABM,"1",2020-05-21,32.57,32.4032,270200,2948.510009765625
ABM,"1",2020-05-22,32.58,32.4132,201100,2955.449951171875
ABM,"1",2020-05-26,34.16,33.9851,343900,2991.77001953125
ABM,"1",2020-05-27,33.5,33.3284,484300,3036.1298828125
ABM,"1",2020-05-28,33.48,33.3085,310600,3029.72998046875
ABM,"1",2020-05-29,30.73,30.5726,608600,3044.31005859375
ABM,"1",2020-06-01,32.23,32.0649,968300,3055.72998046875
ABM,"1",2020-06-02,32.16,31.9953,401400,3080.820068359375
ABM,"1",2020-06-03,33.34,33.1693,591900,3122.8701171875
ABM,"1",2020-06-04,34.4,34.2238,459100,3112.35009765625
ABM,"1",2020-06-05,36.54,36.3529,547700,3193.929931640625
ABM,"1",2020-06-08,36.75,36.5618,392400,3232.389892578125
ABM,"1",2020-06-09,35.56,35.3779,346700,3207.179931640625
ABM,"1",2020-06-10,33.74,33.5672,393300,3190.139892578125
ABM,"1",2020-06-11,31.46,31.2989,375400,3002.10009765625
ABM,"1",2020-06-12,31.62,31.4581,421400,3041.31005859375
ABM,"1",2020-06-15,32.43,32.2639,308500,3066.590087890625
ABM,"1",2020-06-16,34.12,33.9453,592600,3124.739990234375
ABM,"1",2020-06-17,32.53,32.3634,841200,3113.489990234375
ABM,"1",2020-06-18,39.03,38.8301,2574500,3115.340087890625
ABM,"1",2020-06-19,38.29,38.0939,1330600,3097.739990234375
ABM,"1",2020-06-22,38.99,38.7903,589800,3117.860107421875
ABM,"1",2020-06-23,38.01,37.8153,773600,3131.2900390625
ABM,"1",2020-06-24,35.57,35.3878,748200,3050.330078125
ABM,"1",2020-06-25,35.73,35.547,410700,3083.760009765625
ABM,"1",2020-06-26,34.97,34.7909,721100,3009.050048828125
ABM,"1",2020-06-29,36.49,36.3031,495900,3053.239990234375
ABM,"1",2020-06-30,36.3,36.1141,415500,3100.2900390625
ABM,"1",2020-07-01,35.94,35.94,452200,3115.860107421875
ABM,"1",2020-07-02,35.39,35.39,370700,3130.010009765625
ABM,"1",2020-07-06,35.57,35.57,306700,3179.719970703125
ABM,"1",2020-07-07,33.82,33.82,502100,3145.320068359375
ABM,"1",2020-07-08,32.99,32.99,392900,3169.93994140625
ABM,"1",2020-07-09,31.98,31.98,495900,3152.050048828125
ABM,"1",2020-07-10,33.03,33.03,399500,3185.0400390625
ABM,"1",2020-07-13,33.71,33.71,561200,3155.219970703125
ABM,"1",2020-07-14,33.9,33.9,293900,3197.52001953125
ABM,"1",2020-07-15,35.84,35.84,363600,3226.56005859375
ABM,"1",2020-07-16,35.01,35.01,422600,3215.570068359375
ABM,"1",2020-07-17,36.09,36.09,523400,3224.72998046875
ABM,"1",2020-07-20,35.18,35.18,375852,3251.840087890625
ABM,"1",2020-07-21,35.8,35.8,309600,3257.300048828125
ABM,"1",2020-07-22,35.59,35.59,344645,3276.02001953125
ABM,"1",2020-07-23,35.14,35.14,451806,3235.659912109375
ABM,"1",2020-07-24,34.34,34.34,324529,3215.6298828125
ABM,"1",2020-07-27,35.46,35.46,566028,3239.409912109375
ABM,"1",2020-07-28,35.27,35.27,391399,3218.43994140625
ABM,"1",2020-07-29,35.84,35.84,416947,3258.43994140625
ABM,"1",2020-07-30,35.2,35.2,264314,3246.219970703125
ABM,"1",2020-07-31,35.9,35.9,1278067,3271.1201171875
ABM,"1",2020-08-03,35.81,35.81,367159,3294.610107421875
ABM,"1",2020-08-04,35.99,35.99,242030,3306.510009765625
ACCO,"1",2020-01-02,9.11,8.8936,505243.0,3257.85009765625
ACCO,"1",2020-01-03,8.99,8.7765,402723.0,3234.85009765625
ACCO,"1",2020-01-06,9.08,8.8643,795443.0,3246.280029296875
ACCO,"1",2020-01-07,8.87,8.6593,466508.0,3237.179931640625
ACCO,"1",2020-01-08,8.84,8.63,440459.0,3253.050048828125
ACCO,"1",2020-01-09,8.69,8.4836,376849.0,3274.699951171875
ACCO,"1",2020-01-10,8.83,8.6203,367459.0,3265.35009765625
ACCO,"1",2020-01-13,9.01,8.796,409676.0,3288.1298828125
ACCO,"1",2020-01-14,9.09,8.8741,344177.0,3283.14990234375
ACCO,"1",2020-01-15,9.2,8.9815,352314.0,3289.2900390625
ACCO,"1",2020-01-16,9.29,9.0693,292231.0,3316.81005859375
ACCO,"1",2020-01-17,9.15,8.9327,243040.0,3329.6201171875
ACCO,"1",2020-01-21,9.1,8.8838,449691.0,3320.7900390625
ACCO,"1",2020-01-22,9.1,8.8838,266573.0,3321.75
ACCO,"1",2020-01-23,9.1,8.8838,248903.0,3325.5400390625
ACCO,"1",2020-01-24,9.09,8.8741,303193.0,3295.469970703125
ACCO,"1",2020-01-27,9.1,8.8838,410712.0,3243.6298828125
ACCO,"1",2020-01-28,9.02,8.8057,270639.0,3276.239990234375
ACCO,"1",2020-01-29,8.84,8.63,470498.0,3273.39990234375
ACCO,"1",2020-01-30,9.03,8.8155,401796.0,3283.659912109375
ACCO,"1",2020-01-31,8.64,8.4348,455387.0,3225.52001953125
ACCO,"1",2020-02-03,8.66,8.4543,407082.0,3248.919921875
ACCO,"1",2020-02-04,8.76,8.5519,400582.0,3297.590087890625
ACCO,"1",2020-02-05,9.17,8.9522,325171.0,3334.68994140625
ACCO,"1",2020-02-06,9.21,8.9912,348781.0,3345.780029296875
ACCO,"1",2020-02-07,9.2,8.9815,243374.0,3327.7099609375
ACCO,"1",2020-02-10,9.11,8.8936,200498.0,3352.090087890625
ACCO,"1",2020-02-11,9.16,8.9424,354161.0,3357.75
ACCO,"1",2020-02-12,10.31,10.0651,3176637.0,3379.449951171875
ACCO,"1",2020-02-13,10.14,9.8991,1185763.0,3373.93994140625
ACCO,"1",2020-02-14,9.76,9.5282,492697.0,3380.159912109375
ACCO,"1",2020-02-18,9.63,9.4013,461697.0,3370.2900390625
ACCO,"1",2020-02-19,9.5,9.2743,354158.0,3386.14990234375
ACCO,"1",2020-02-20,9.45,9.2255,442358.0,3373.22998046875
ACCO,"1",2020-02-21,9.3,9.0791,403385.0,3337.75
ACCO,"1",2020-02-24,8.65,8.4445,539432.0,3225.889892578125
ACCO,"1",2020-02-25,8.41,8.2102,817328.0,3128.2099609375
ACCO,"1",2020-02-26,8.16,7.9662,856334.0,3116.389892578125
ACCO,"1",2020-02-27,8.13,7.9369,1453197.0,2978.760009765625
ACCO,"1",2020-02-28,8.01,7.8197,922844.0,2954.219970703125
ACCO,"1",2020-03-02,8.27,8.0736,829616.0,3090.22998046875
ACCO,"1",2020-03-03,8.08,7.8881,656364.0,3003.3701171875
ACCO,"1",2020-03-04,8.41,8.2102,880401.0,3130.1201171875
